Device,N_Sweeps,Mean_Intra_Distance,Std_Intra_Distance,Max_Intra_Distance,First_Last_Distance,Drift_Per_Sweep
301,5,1.2105937329405703,0.6130654068082004,2.378834469069832,2.378834469069832,0.594708617267458
302,5,0.7896437585718111,0.4783529878641996,1.5664528929497905,1.56645289294979,0.3916132232374475
303,5,1.4098947446068195,0.8841497825257681,2.9707220804452668,2.970722080445266,0.7426805201113165
304,5,2.199434040101411,1.4251281818638242,4.5463288218486175,4.546328821848619,1.1365822054621548
305,5,0.6028184284996253,0.2451352146830097,1.0564919309294314,1.0564919309294312,0.2641229827323578
306,5,1.1924139439903918,0.5796543881589212,2.3337178889895074,1.8858476701909002,0.47146191754772504
307,5,0.8477721969056106,0.366032353596907,1.4083178877233764,1.372380359281254,0.3430950898203135
308,5,0.475653753879216,0.19971471105531519,0.8664882914073874,0.8664882914073861,0.21662207285184654
309,5,0.4644794939787774,0.1588133019766724,0.6810414629432056,0.40007569735484266,0.10001892433871067
31,5,0.6507416405672142,0.22879514386853173,1.111870176582869,0.8583629205103837,0.2145907301275959
32,5,1.9815246371843351,0.9462250105688143,3.378079971476857,3.1244130840524975,0.7811032710131244
33,5,5.318418115053293,3.5645061267693365,10.176035275642429,5.9577670104556315,1.4894417526139079
34,5,1.9542070974870913,1.7166097009891057,4.174051809816131,4.174051809816132,1.043512952454033
35,5,0.625739714446135,0.13248047821281234,0.8091251071510657,0.809125107151065,0.20228127678776625
36,5,2.264883674726204,1.4934348667950175,4.395126970333286,4.391002840781327,1.0977507101953317
37,5,0.4845976354780751,0.0457921391964932,0.5451063026238921,0.4362550719902286,0.10906376799755715
38,5,1.6918949518737327,1.0298679074019288,2.658629877227005,2.4184071975794916,0.6046017993948729
39,5,0.7525411496473684,0.30400835032254286,1.2993779572875541,0.7840272108738844,0.1960068027184711
4,5,0.6081033797334843,0.3411244791134349,1.188978624591676,1.1889786245916756,0.2972446561479189
40,5,3.378376595656518,3.157401697007567,7.663754151949801,7.663754151949803,1.9159385379874507
41,5,3.7004184416986483,2.677373749706621,7.386010686011613,7.386010686011614,1.8465026715029036
42,5,0.6355115404540951,0.23117339089980707,0.9804756949393212,0.6031474323124797,0.15078685807811992
43,5,0.4656439353574859,0.13765257573600942,0.6983669038085496,0.6486746152283588,0.1621686538070897
44,5,1.092186869979346,0.7434033823827383,2.1371557582884404,0.6017984391769516,0.1504496097942379
45,5,1.8832480353041472,0.9105615281592148,3.536081319983968,1.5604585573462282,0.39011463933655705
46,5,1.6870719850470994,1.4636937125753116,3.765690483805427,3.5653405369584283,0.8913351342396071
47,5,0.8834694865447228,0.35963263918151345,1.5901280842964087,1.590128084296409,0.39753202107410224
48,5,2.083664014935069,2.0054538395049546,4.639854792919835,4.39544302244426,1.098860755611065
49,5,1.5878294652224558,0.9460576397584821,2.9887382468843215,2.7432584200542216,0.6858146050135554
5,5,0.5801654994545031,0.384678252980317,1.146164732357386,1.0355807652370965,0.25889519130927413
50,5,1.4778476068371507,1.0001835202350662,3.111904843191254,3.1119048431912546,0.7779762107978136
51,5,1.91136800973439,1.0397925911747308,4.015570185359308,4.015570185359305,1.0038925463398263
